date,close,ret_1d
2025-06-02,403.3999938964844,
2025-06-03,412.489990234375,0.02253345680571117
2025-06-04,413.9100036621094,0.0034425403315303527
2025-06-05,415.20001220703125,0.003116640171796803
2025-06-06,416.9200134277344,0.004142584706489538
2025-06-09,416.260009765625,-0.0015830462459288652
2025-06-10,416.05999755859375,-0.0004804982519072132
2025-06-11,412.8399963378906,-0.007739271354126442
2025-06-12,413.67999267578125,0.002034677708898869
2025-06-13,391.67999267578125,-0.053181203803690735
2025-06-16,401.7300109863281,0.025658748208938764
2025-06-17,382.67999267578125,-0.04741995317645109
2025-06-18,378.0400085449219,-0.01212497182937522
2025-06-20,376.9200134277344,-0.0029626364719923526
2025-06-23,380.1199951171875,0.008489816341542333
2025-06-24,382.3399963378906,0.005840264256603334
2025-06-25,387.54998779296875,0.013626592836167184
2025-06-26,384.95001220703125,-0.0067087489816317625
2025-06-27,385.8299865722656,0.0022859445053378113
2025-06-30,386.8800048828125,0.00272145335274554
2025-07-01,392.1000061035156,0.013492558816226019
2025-07-02,378.4700012207031,-0.034761552335232926
2025-07-03,379.30999755859375,0.0022194528897436783
2025-07-07,376.92999267578125,-0.0062745640719497064
2025-07-08,382.239990234375,0.014087490148763981
2025-07-09,373.3800048828125,-0.023179116727503835
2025-07-10,371.42999267578125,-0.005222594090552035
2025-07-11,363.3500061035156,-0.02175372676303655
2025-07-14,366.989990234375,0.01001784524484739
2025-07-15,364.17999267578125,-0.0076568779350062455
2025-07-16,361.7699890136719,-0.006617616866874232
2025-07-17,366.45001220703125,0.012936460556385532
2025-07-18,365.7900085449219,-0.001801074198727215
2025-07-21,367.67999267578125,0.005166855536534509
2025-07-22,372.8699951171875,0.014115542169254702
2025-07-23,372.4599914550781,-0.0010995887775322455
2025-07-24,371.69000244140625,-0.0020673066405435536
2025-07-25,370.739990234375,-0.002555926177166934
2025-07-28,369.4700012207031,-0.003425551726613074
2025-07-29,370.70001220703125,0.003329122749517577
2025-07-30,364.0,-0.018073946550855147
2025-07-31,357.69000244140625,-0.01733515812800479
2025-08-01,347.79998779296875,-0.027649681514533286
2025-08-04,338.8500061035156,-0.025733128244905812
2025-08-05,338.739990234375,-0.0003246742427592819
2025-08-06,345.6199951171875,0.02031057767360811
2025-08-07,338.2699890136719,-0.02126614839232177
2025-08-08,341.04998779296875,0.008218283825304207
2025-08-11,333.6499938964844,-0.021697681165074423
2025-08-12,338.42999267578125,0.014326386533008328
2025-08-13,351.07000732421875,0.03734897887891031
2025-08-14,348.5799865722656,-0.007092661577477233
2025-08-15,354.8500061035156,0.017987319332087193
2025-08-18,357.239990234375,0.0067351954058081365
2025-08-19,361.0299987792969,0.01060913853019474
2025-08-20,353.42999267578125,-0.021050899175172444
2025-08-21,353.42999267578125,0.0
2025-08-22,362.0899963378906,0.024502741254485594
2025-08-25,363.2099914550781,0.0030931401820402105
2025-08-26,354.9100036621094,-0.022851760657017328
2025-08-27,356.3500061035156,0.004057373493414396
2025-08-28,353.9599914550781,-0.0067069302862400315
