date,close,ret_1d
2025-06-02,181.09042358398438,
2025-06-03,181.3422088623047,0.001390384280610668
2025-06-04,181.42938232421875,0.0004807124742824964
2025-06-05,181.55526733398438,0.0006938512833640775
2025-06-06,183.84080505371094,0.012588661035772386
2025-06-09,183.19195556640625,-0.00352940951882319
2025-06-10,183.52122497558594,0.0017974010275814134
2025-06-11,185.45811462402344,0.010554036181347204
2025-06-12,186.34910583496094,0.00480427191198296
2025-06-13,185.05137634277344,-0.006963969515028534
2025-06-16,184.83831787109375,-0.0011513476737673445
2025-06-17,179.6280517578125,-0.028188235931225547
2025-06-18,179.63775634765625,5.402602627357922e-05
2025-06-20,179.45375061035156,-0.0010243154949485245
2025-06-23,177.96231079101562,-0.008310998317189289
2025-06-24,179.6958465576172,0.009741027518109124
2025-06-25,179.5408935546875,-0.0008623070922232356
2025-06-26,180.89671325683594,0.0075515927057334675
2025-06-27,176.5580596923828,-0.0239841481160199
2025-06-30,179.76364135742188,0.018155963373318373
2025-07-01,183.99575805664062,0.0235426734086015
2025-07-02,184.73178100585938,0.0040002169451764935
2025-07-03,183.30816650390625,-0.007706386492901118
2025-07-07,181.71023559570312,-0.008717183411297014
2025-07-08,183.78269958496094,0.011405323329550576
2025-07-09,184.6058807373047,0.0044791003407977925
2025-07-10,188.8477020263672,0.022977714860008325
2025-07-11,186.37815856933594,-0.013076904990278582
2025-07-14,185.47750854492188,-0.004832379670062115
2025-07-15,182.0684051513672,-0.0183801444191225
2025-07-16,186.16127014160156,0.022479820080983703
2025-07-17,186.96224975585938,0.004302611459669148
2025-07-18,184.8718719482422,-0.01118074804056357
2025-07-21,180.5641326904297,-0.02330121511951
2025-07-22,182.771728515625,0.012226103779869435
2025-07-23,186.1319580078125,0.018384842773428334
2025-07-24,186.4054718017578,0.0014694617564483536
2025-07-25,185.86822509765625,-0.0028821402017260578
2025-07-28,184.14903259277344,-0.009249523440488794
2025-07-29,186.78643798828125,0.014322124631195754
2025-07-30,184.9207000732422,-0.009988615528693345
2025-07-31,184.63743591308594,-0.001531814231960249
2025-08-01,190.69369506835938,0.03280081921265565
2025-08-04,192.61801147460938,0.010091138071241401
2025-08-05,193.9464874267578,0.006896945628179552
2025-08-06,191.7486572265625,-0.011332147487462474
2025-08-07,194.24928283691406,0.013041163607194983
2025-08-08,193.45806884765625,-0.00407318872791973
2025-08-11,194.03439331054688,0.0029790665559907836
2025-08-12,194.03439331054688,0.0
2025-08-13,196.79876708984375,0.014246823628183192
2025-08-14,199.934326171875,0.01593281872848218
2025-08-15,201.8977508544922,0.009820348112356214
2025-08-18,201.78054809570312,-0.0005805055197148912
2025-08-19,201.40936279296875,-0.001839549482035907
2025-08-20,204.3007049560547,0.014355549925739952
2025-08-21,204.64259338378906,0.0016734569164014168
2025-08-22,205.7170867919922,0.00525058537636891
2025-08-25,202.73780822753906,-0.014482406935237169
2025-08-26,203.52902221679688,0.003902646458374459
2025-08-27,203.2359619140625,-0.0014398944167393068
2025-08-28,203.0992431640625,-0.0006727094393748079
2025-08-29,205.521728515625,0.011927594184118373
2025-09-02,207.0064697265625,0.007224254202516711
2025-09-03,206.9478759765625,-0.0002830527474692035
2025-09-04,208.0614471435547,0.005380925809155501
2025-09-05,207.6316375732422,-0.002065781893826557
2025-09-08,204.9258575439453,-0.013031636512245925
2025-09-09,205.541259765625,0.0030030481709597545
2025-09-10,206.73297119140625,0.00579791827266285
2025-09-11,215.11404418945312,0.04054057245801945
2025-09-12,213.2776336669922,-0.008536915985102311
2025-09-15,212.56454467773438,-0.0033434775930195615
2025-09-16,211.245849609375,-0.006203739529368035
2025-09-17,215.6903533935547,0.021039484526669927
2025-09-18,216.84300231933594,0.005343998503623881
2025-09-19,217.31187438964844,0.002162265165569055
2025-09-22,217.42909240722656,0.0005393999656362336
2025-09-23,217.44863891601562,8.989831384864644e-05
2025-09-24,214.88937377929688,-0.011769515548484044
2025-09-25,213.47300720214844,-0.006591142932005245
2025-09-26,215.4949951171875,0.00947186691910118
2025-09-29,217.9858856201172,0.011558925076543547
2025-09-30,226.1715545654297,0.03755137137446418
2025-10-01,238.71388244628906,0.055454930682854675
2025-10-02,231.07518005371094,-0.03199940579198135
2025-10-03,228.4866485595703,-0.011202118260987382
2025-10-06,224.85289001464844,-0.015903592476102624
2025-10-07,227.43167114257812,0.01146874797900832
2025-10-08,225.8785400390625,-0.006829000972964572
2025-10-09,225.34129333496094,-0.0023784760783767123
2025-10-10,225.1556854248047,-0.0008236746466185885
2025-10-13,224.9603271484375,-0.0008676586425014898
2025-10-14,223.8174591064453,-0.005080309299328456
2025-10-15,222.56796264648438,-0.005582658586820499
2025-10-16,223.20745849609375,0.0028732610120763002
2025-10-17,225.8638916015625,0.011901184321379876
2025-10-20,228.3136749267578,0.010846281394623514
2025-10-21,227.6544952392578,-0.002887166910661265
2025-10-22,224.9882354736328,-0.011711869615501524
2025-10-23,224.565185546875,-0.0018803202125978746
2025-10-24,224.30938720703125,-0.001139082797811275
2025-10-27,224.34872436523438,0.0001753700934807867
2025-10-28,223.8666534423828,-0.002148757137868773
2025-10-29,221.50538635253906,-0.01054764992255297
2025-10-30,224.51600646972656,0.013591633895511324
2025-10-31,214.52000427246094,-0.04452244788441606
2025-11-03,208.53817749023438,-0.027884703818246592
2025-11-04,212.40472412109375,0.018541193163733594
2025-11-05,213.27052307128906,0.004076175583089814
2025-11-06,215.5038604736328,0.010471852228717049
2025-11-07,215.62193298339844,0.0005478904624081071
2025-11-10,215.17921447753906,-0.0020532164781839057
2025-11-11,221.53489685058594,0.029536692884015947
2025-11-12,229.46478271484375,0.03579519965924871
2025-11-13,228.5399627685547,-0.004030335005430152
2025-11-14,228.6088409423828,0.0003013834998208953
2025-11-17,230.2223663330078,0.007058018333733873
2025-11-18,230.09446716308594,-0.0005555462397466293
2025-11-19,229.14996337890625,-0.00410485221928536
2025-11-20,225.74581909179688,-0.014855530574449771
2025-11-21,232.46554565429688,0.02976678190335602
2025-11-24,225.80484008789062,-0.0286524420109614
2025-11-25,228.05787658691406,0.009977804276234625
2025-11-26,223.98471069335938,-0.0178602289669324
2025-11-28,224.02406311035156,0.000175692425033791
2025-12-01,221.4758758544922,-0.011374614050295828
2025-12-02,220.74781799316406,-0.00328730096909724
2025-12-03,226.52305603027344,0.026162152313044418
2025-12-04,225.0177764892578,-0.006645149360930636
2025-12-05,222.4302215576172,-0.011499335616998008
2025-12-08,219.51800537109375,-0.013092718094375844
2025-12-09,219.39010620117188,-0.0005826363523377953
2025-12-10,221.54473876953125,0.009821010644772032
2025-12-11,220.36412048339844,-0.005329028767236843
2025-12-12,219.71478271484375,-0.0029466583177437666
2025-12-15,223.77810668945312,0.01849363035296059
2025-12-16,220.0591278076172,-0.016619047041080415
2025-12-17,220.68878173828125,0.002861294311838458
2025-12-18,219.2228546142578,-0.0066425085701089515
2025-12-19,223.1582794189453,0.017951708600876692
2025-12-22,224.23068237304688,0.0048055709915575395
2025-12-23,225.09646606445312,0.0038611294504553584
2025-12-24,226.17872619628906,0.0048079836647725305
2025-12-26,226.26724243164062,0.00039135526510447605
2025-12-29,227.11337280273438,0.0037395177578538608
2025-12-30,226.03114318847656,-0.004765151434732218
2025-12-31,224.8013153076172,-0.005440966512450407
2026-01-02,225.6080780029297,0.0035887810274086718
2026-01-05,216.62547302246094,-0.03981508578940207
2026-01-06,220.31492614746094,0.017031483294752903
2026-01-07,229.65171813964844,0.04237929837735188
2026-01-08,220.51170349121094,-0.03979946121230227
2026-01-09,216.52708435058594,-0.018069876009024655
2026-01-12,216.4877166748047,-0.0001818140945245572
2026-01-13,217.186279296875,0.0032268002674704643
2026-01-14,218.307861328125,0.005164147730146951
2026-01-15,213.25083923339844,-0.023164635776105502
2026-01-16,212.58636474609375,-0.0031159290612564616
2026-01-20,212.27890014648438,-0.001446304423035838
2026-01-21,214.3715362548828,0.009857956240372445
2026-01-22,216.31541442871094,0.00906779980116812
2026-01-23,217.45594787597656,0.005272548192082338
2026-01-26,218.9535369873047,0.006886862033234742
2026-01-27,222.0875244140625,0.014313481617515666
2026-01-28,216.8708038330078,-0.02348948053168698
2026-01-29,218.61631774902344,0.008048634879223693
2026-01-30,221.1750946044922,0.01170441841585812
2026-02-02,223.78346252441406,0.011793226197489348
2026-02-03,223.8032989501953,8.86411603318038e-05
2026-02-04,215.32363891601562,-0.03788889651741345
2026-02-05,217.21792602539062,0.008797395023190324
2026-02-06,221.5916290283203,0.02013509236074018
2026-02-09,221.42303466796875,-0.0007608336158312357
2026-02-10,220.6097869873047,-0.0036728232990012044
2026-02-11,219.07254028320312,-0.006968170927929118
2026-02-12,225.62815856933594,0.029924418083882687
2026-02-13,229.59524536132812,0.01758241000213223
2026-02-17,230.94406127929688,0.005874755445593127
2026-02-18,226.83811950683594,-0.017778945038536165
2026-02-19,222.5040740966797,-0.019106336358187148
2026-02-20,222.9602813720703,0.002050332234331931
2026-02-23,227.59185791015625,0.020773101422297158
2026-02-24,226.5604248046875,-0.00453194202525431
2026-02-25,225.0529327392578,-0.006653819027437224
2026-02-26,222.84127807617188,-0.009827264351397358
2026-02-27,230.17047119140625,0.032889746363459205
2026-03-02,232.33253479003906,0.009393314387556195
2026-03-03,231.93582153320312,-0.0017075234736041445
2026-03-04,234.2466583251953,0.009963259563427806
2026-03-05,230.43826293945312,-0.016258056413573918
2026-03-06,228.2166748046875,-0.009640708563010358
2026-03-09,225.5785675048828,-0.011559660581604847
2026-03-10,225.14218139648438,-0.0019345193704582986
